Precipitation,Month,Week,Year,City,Code,State,AverageTemp,MaxTemp,MinTemp,WindDirection,WindSpeed
0.52,3,13,2016,Cedar Rapids,CID,Iowa,50,60,39,19,8.44
0.45,3,13,2016,Des Moines,DSM,Iowa,54,63,44,16,7.27
0.56,3,13,2016,Dubuque,DBQ,Iowa,49,59,38,19,8.32
0.06,3,13,2016,Sioux City,SUX,Iowa,54,67,38,21,8.72
0.28,3,13,2016,Waterloo,ALO,Iowa,48,60,36,19,8.15
0.12,3,13,2016,Concordia,CNK,Kansas,54,66,42,18,7.6
0.01,3,13,2016,Dodge City,DDC,Kansas,52,67,36,17,7.22
0.01,3,13,2016,Goodland,GLD,Kansas,50,68,32,24,11.11
0.22,3,13,2016,Medicine Lodge,P28,Kansas,56,68,43,9,5.72
1.78,3,13,2016,Topeka,TOP,Kansas,57,66,47,16,6.2
0.91,3,13,2016,Wichita,ICT,Kansas,57,67,45,11,8.32
1.78,3,13,2016,Covington,CVG,Kentucky,58,65,51,15,6.77
0.14,3,13,2016,Jackson,JKL,Kentucky,62,72,52,15,2.07
1.49,3,13,2016,Lexington,LEX,Kentucky,61,70,53,17,7.4
2.21,3,13,2016,Louisville,SDF,Kentucky,61,69,52,13,6.14
1.14,3,13,2016,Lake Charles,LCH,Louisiana,69,76,62,16,11.37
1.83,3,13,2016,New Orleans,MSY,Louisiana,72,77,66,14,12.64
2.75,3,13,2016,Slidell,ASD,Louisiana,69,75,62,14,9.47
0.36,3,13,2016,Bangor,BGR,Maine,40,50,29,22,7.48
0.56,3,13,2016,Caribou,CAR,Maine,30,39,20,22,7.45
0.9,3,13,2016,Portland,PWM,Maine,44,54,33,22,5.1
0.55,3,13,2016,Baltimore,BWI,Maryland,57,69,44,19,5.1
0.04,3,13,2016,Salisbury,SBY,Maryland,56,68,44,20,6.05
0.49,3,13,2016,Boston,BOS,Massachusetts,49,59,39,19,7.07
0.34,3,13,2016,Worcester,ORH,Massachusetts,48,59,37,26,8.8
0.25,3,13,2016,Alpena,APN,Michigan,42,52,32,18,5.12
1.35,3,13,2016,Detroit,DTW,Michigan,51,60,41,16,6.85
0.57,3,13,2016,Flint,FNT,Michigan,53,62,43,23,6.4
0.76,3,13,2016,Grand Rapids,GRR,Michigan,50,59,41,18,7.47
0.48,3,13,2016,Houghton Lake,HTL,Michigan,45,55,34,21,5.82
1.01,3,13,2016,Lansing,LAN,Michigan,50,59,41,18,7.21
0.47,3,13,2016,Muskegon,MKG,Michigan,49,56,41,21,9.31
0.31,3,13,2016,Sault Ste Marie,ANJ,Michigan,39,45,32,21,4.84
0.19,3,13,2016,Duluth,DLH,Minnesota,39,47,31,18,7.5
0.28,3,13,2016,International Falls,INL,Minnesota,38,48,28,16,5.22
0.0,3,13,2016,Minneapolis,MSP,Minnesota,49,59,39,19,8.27
0.02,3,13,2016,Rochester,RST,Minnesota,47,56,37,20,10.51
0.06,3,13,2016,St Cloud,STC,Minnesota,45,56,33,19,6.58
2.67,3,13,2016,Gulfport,GPT,Mississippi,67,73,62,13,13.17
2.01,3,13,2016,Tupelo,TUP,Mississippi,66,73,58,12,9.51
2.04,3,13,2016,Cape Girardeau,CGI,Missouri,59,64,53,12,8.71
1.01,3,13,2016,Columbia,COU,Missouri,57,64,50,17,7.55
1.1,3,13,2016,Kansas City,MCI,Missouri,57,64,49,11,8.31
1.13,3,13,2016,Rolla/Vichy,VIH,Missouri,56,63,49,14,8.31
1.68,3,13,2016,Springfield,SGF,Missouri,57,64,49,12,8.28
0.41,3,13,2016,St Joseph,STJ,Missouri,55,66,44,17,6.77
0.52,3,13,2016,St Louis,STL,Missouri,59,66,52,13,6.97
0.0,3,13,2016,Billings,BIL,Montana,47,60,34,22,8.64
0.17,3,13,2016,Butte,BTM,Montana,36,46,26,21,3.51
0.0,3,13,2016,Cut Bank,CTB,Montana,40,53,26,24,13.42
0.23,3,13,2016,Dillon,DLN,Montana,39,49,28,21,8.35
0.11,3,13,2016,Glasgow,GGW,Montana,47,59,34,23,7.57
0.0,3,13,2016,Great Falls,GTF,Montana,43,56,30,21,12.64
0.0,3,13,2016,Havre,HVR,Montana,44,59,28,23,9.27
0.0,3,13,2016,Helena,HLN,Montana,42,54,29,21,4.2
0.63,3,13,2016,Kalispell,GPI,Montana,39,49,27,18,3.68
0.01,3,13,2016,Miles City,MLS,Montana,48,62,34,20,5.91
0.38,3,13,2016,Missoula,MSO,Montana,42,54,30,23,3.1
0.01,3,13,2016,Grand Island,GRI,Nebraska,52,66,38,18,8.84
0.07,3,13,2016,Lincoln,LNK,Nebraska,53,67,39,16,6.8
0.05,3,13,2016,Norfolk,OFK,Nebraska,52,67,37,19,8.67
0.02,3,13,2016,North Platte,LBF,Nebraska,50,68,30,23,6.65
0.1,3,13,2016,Omaha,OMA,Nebraska,55,66,43,17,7.61
1.56,3,13,2016,Scottsbluff,BFF,Nebraska,48,65,30,25,6.74
0.03,3,13,2016,Sidney,SNY,Nebraska,46,65,27,26,11.34
0.0,3,13,2016,Valentine,VTN,Nebraska,49,67,30,22,7.65
0.0,3,13,2016,Ely,ELY,Nevada,40,52,27,19,8.78
0.06,3,13,2016,Eureka,P68,Nevada,42,54,29,20,6.5
0.0,3,13,2016,Las Vegas,LAS,Nevada,61,72,49,21,4.67
0.13,3,13,2016,Mercury,DRA,Nevada,51,64,37,24,5.85
0.03,3,13,2016,Reno,RNO,Nevada,46,55,37,19,9.38
0.41,3,13,2016,Winnemucca,WMC,Nevada,45,55,34,15,7.77
0.52,3,13,2016,Concord,CON,New Hampshire,47,61,33,24,4.61
0.04,3,13,2016,Atlantic City,ACY,New Jersey,54,68,40,20,5.72
0.03,3,13,2016,Newark,EWR,New Jersey,56,68,44,19,5.77
0.0,3,13,2016,Albuquerque,ABQ,New Mexico,50,63,35,22,4.2
0.0,3,13,2016,Clayton,CAO,New Mexico,51,66,35,21,9.1
0.0,3,13,2016,Roswell,ROW,New Mexico,56,73,39,25,6.61
0.21,3,13,2016,Albany,ALB,New York,50,62,38,20,5.58
0.49,3,13,2016,Binghamton,BGM,New York,49,60,37,22,5.57
0.84,3,13,2016,Buffalo,BUF,New York,46,55,36,21,9.21
0.42,3,13,2016,Glens Falls,GFL,New York,46,56,29,18,3.95
0.03,3,13,2016,Islip,ISP,New York,50,61,39,19,6.18
0.05,3,13,2016,New York,LGA,New York,56,66,46,20,5.54
0.34,3,13,2016,Rochester,ROC,New York,49,60,36,23,7.2
0.79,3,13,2016,Syracuse,SYR,New York,46,59,32,20,4.77
